Property Type,Check-in,Check-out,Name,Price,Score,Average Review,Reviews Count,Location,Image URL,Image Path
home,2025-08-20,2025-08-22,Maskan,US$567,Scored 5.5,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/565520580.webp?k=f3b7a4fb0f1eec3718adceee53a3d02ee9033f6379b4f94949b9ba6bf23aef53&o=,images_home\Maskan_2025-08-20.jpg
home,2025-08-20,2025-08-22,Swiss Cottage Bhurban,US$229,Scored 9.0,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/551983727.webp?k=33c0fb950312c8ae99561b5393006e0627c3911865f4dfd41e6854266cee8ff7&o=,images_home\Swiss_Cottage_Bhurban_2025-08-20.jpg
home,2025-08-20,2025-08-22,Luxurious Landing Apartments & Suites Bahria Town,US$274,Scored 8.6,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/271573075.webp?k=874a8c7bddf078e6d73e22e58ec1c5a0392c9fcff5852cff56ae907577bd80f4&o=,images_home\Luxurious_Landing_Apartments___Suites_Bahria_Town_2025-08-20.jpg
home,2025-08-20,2025-08-22,The Millenial Apartments & Suites Bahria Town,US$294,Scored 8.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/288215115.webp?k=ea999e707f349d9634aa0d23955e076090b7238368c235889e4b8cc645e20f3b&o=,images_home\The_Millenial_Apartments___Suites_Bahria_Town_2025-08-20.jpg
home,2025-08-20,2025-08-22,UNA Services - Margalla Retreat,US$357,Scored 9.8,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/621171270.webp?k=17a89602162bd5403fdb5ccb11f52591df5db835204ca0a319ae5c29556ff238&o=,images_home\UNA_Services_-_Margalla_Retreat_2025-08-20.jpg
home,2025-08-20,2025-08-22,House in Lahore,US$92,Scored 9.0,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/551565733.webp?k=d4a8ff9b0ddbff14561ac9a141c87e78a94ef5501db852437fb1cc347df210ac&o=,images_home\House_in_Lahore_2025-08-20.jpg
home,2025-08-20,2025-08-22,"Spacious 3 Bedroom Furnished Family Home near Valencia Town, Lake City & Ring Road",US$89,Scored 8.8,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/498125304.webp?k=af4f6c664e570c0d5dfc3c0ebc42e475d3d60d3be661db00f6553ec5ff26010b&o=,images_home\Spacious_3_Bedroom_Furnished_Family_Home_near_Valencia_Town__Lake_City___Ring_Road_2025-08-20.jpg
home,2025-08-20,2025-08-22,Mount Vista Resort,US$159,Scored 6.6,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/724829823.webp?k=25ac49ad8eedeb964328a6b48cd1857d30fc18448a35d15149f4ddf5a6d6c455&o=,images_home\Mount_Vista_Resort_2025-08-20.jpg
home,2025-08-20,2025-08-22,Family Guest House Islamabad,US$114,Scored 9.5,,,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/645881230.webp?k=613064a4f08ac3a74d360fdbe6596de42ca2d793b7841789ab6a3e5b55fc19e7&o=,images_home\Family_Guest_House_Islamabad_2025-08-20.jpg
home,2025-08-20,2025-08-22,Families Only! Eagle Nest Cottage Muzaffarabad by LMC,US$275,Scored 7.1,,,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/433882311.webp?k=1bf82cd01f27cb220352de1fb873d8699cbcddae887c1c722cb06520981a7af6&o=,images_home\Families_Only__Eagle_Nest_Cottage_Muzaffarabad_by_LMC_2025-08-20.jpg
home,2025-08-20,2025-08-22,Haven Lodge - 7BR Luxury Vacation Home with Mountain View,US$323,Scored 7.9,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/606329309.webp?k=f976b94cffdd59b6259d9258b0d8066965124f116bfec5f1e6dbcdd92ed054ec&o=,images_home\Haven_Lodge_-_7BR_Luxury_Vacation_Home_with_Mountain_View_2025-08-20.jpg
home,2025-08-20,2025-08-22,Fully Serviced Holiday Homes Near Emporium Mall & Expo Center,US$89,Scored 7.7,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/587500069.webp?k=cdf4863682f52db8a77b3f112e9656afe8b8f64936922b6e265e042a41398557&o=,images_home\Fully_Serviced_Holiday_Homes_Near_Emporium_Mall___Expo_Center_2025-08-20.jpg
home,2025-08-20,2025-08-22,Karakorum Family Guest House Hunza,US$106,Scored 8.5,,,Hunza,https://cf.bstatic.com/xdata/images/hotel/square240/482620731.webp?k=fbf036480e3ad3c3d271f61ed26d83e43dfd3e22e0af1462e5583dfaae6d168c&o=,images_home\Karakorum_Family_Guest_House_Hunza_2025-08-20.jpg
home,2025-08-20,2025-08-22,Opulent 5-BHK Entire House in Bahria Town Phase 3,US$327,Scored 9.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/642743104.webp?k=4740323c522a6c47ecc1270e3d5bcfc8642824b102909c93b3946d93738421b2&o=,images_home\Opulent_5-BHK_Entire_House_in_Bahria_Town_Phase_3_2025-08-20.jpg
home,2025-08-20,2025-08-22,Fully Serviced Holiday Home Near Lahore Ring Road,US$57,Scored 7.5,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/423905023.webp?k=ce6141ddd63e997caf685bb5d595c8efb82a0f9687890a6cacc14b5fa3031868&o=,images_home\Fully_Serviced_Holiday_Home_Near_Lahore_Ring_Road_2025-08-20.jpg
home,2025-08-20,2025-08-22,"Shangrilla House Murree, Bhurban",US$112,Scored 7.5,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/728785838.webp?k=9ba6fe99242899760559af99e51c7c75a2da4b8f52d761ff285967e870f23843&o=,images_home\Shangrilla_House_Murree__Bhurban_2025-08-20.jpg
home,2025-08-20,2025-08-22,Roof Top Resort,US$76,Scored 9.1,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/520240276.webp?k=a08b914fc40dd774cef0bf253e3b4cf8a33b6782abfe167c2ac759e1a24fd88f&o=,images_home\Roof_Top_Resort_2025-08-20.jpg
home,2025-08-20,2025-08-22,Luxury Dream Vacation Home in DHA Near Lahore Airport,US$142,Scored 8.6,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/557377410.webp?k=c0d6db3a0453177bf3a1a7f85ac521811fa072330f8cca192c79e8647a245dfa&o=,images_home\Luxury_Dream_Vacation_Home_in_DHA_Near_Lahore_Airport_2025-08-20.jpg
home,2025-08-20,2025-08-22,Emaar Apartments - 1 2 3 4 Bedroom & Vacation Villa DHA at Gold Crest Mall & Residency,US$189,Scored 5.2,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/726952541.webp?k=a3e394e4a1bdb320032bf9eb76616865afbe4d24258121c7a11934988637d718&o=,images_home\Emaar_Apartments_-_1_2_3_4_Bedroom___Vacation_Villa_DHA_at_Gold_Crest_Mall___Residency_2025-08-20.jpg
home,2025-08-20,2025-08-22,"Haven Resort Bhurban, Murree",US$450,Scored 7.2,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/492174498.webp?k=4524b6c50397f5ef9963cc2b26284a99618633e1040aefdb7312a87634c06e44&o=,images_home\Haven_Resort_Bhurban__Murree_2025-08-20.jpg
home,2025-08-20,2025-08-22,Peaceful Private Cottage in Khaira Gali Galyat Murree,US$182,Scored 8.7,,,Khaira Gali,https://cf.bstatic.com/xdata/images/hotel/square240/362695824.webp?k=a62c1426442b40aaac416624bdfe982adec7c6d34e692d131fc2f895f6c0517a&o=,images_home\Peaceful_Private_Cottage_in_Khaira_Gali_Galyat_Murree_2025-08-20.jpg
home,2025-08-20,2025-08-22,"The Mountain Retreat, Muzaffarabad - Families Only",US$153,Scored 9.6,,,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/707404221.webp?k=3177da51eab024eef7679367288f788a017779dd7385bca45c1d49bfc70fef51&o=,images_home\The_Mountain_Retreat__Muzaffarabad_-_Families_Only_2025-08-20.jpg
home,2025-08-20,2025-08-22,Cozy Cottage at Afgan Lodge,US$248,Scored 7.0,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/385712062.webp?k=d1604e4b434c2501ebfe36c34db54cec935d82d21121824058043df476387e8f&o=,images_home\Cozy_Cottage_at_Afgan_Lodge_2025-08-20.jpg
home,2025-08-20,2025-08-22,One bedroom Townhouse at New Metro City,US$71,,,,Kariāla Railroad Station,https://cf.bstatic.com/xdata/images/hotel/square240/728336141.webp?k=0a7255da0b1e56e9202b0718ca9b8d44b05b7b24e8dfb1ff95663a1d137be9b9&o=,images_home\One_bedroom_Townhouse_at_New_Metro_City_2025-08-20.jpg
home,2025-08-20,2025-08-22,"Mountain View Lodge, NathiaGali",US$212,,,,Nathia Gali,https://cf.bstatic.com/xdata/images/hotel/square240/702520458.webp?k=67cf019e17c5be63e9d03c577a69e5a202f4f6bc64e11e89fdfa41f851a275b6&o=,images_home\Mountain_View_Lodge__NathiaGali_2025-08-20.jpg
home,2025-08-27,2025-08-29,Maskan,US$567,Scored 5.5,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/565520580.webp?k=f3b7a4fb0f1eec3718adceee53a3d02ee9033f6379b4f94949b9ba6bf23aef53&o=,images_home\Maskan_2025-08-27.jpg
home,2025-08-27,2025-08-29,Luxurious Landing Apartments & Suites Bahria Town,US$274,Scored 8.6,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/271573075.webp?k=874a8c7bddf078e6d73e22e58ec1c5a0392c9fcff5852cff56ae907577bd80f4&o=,images_home\Luxurious_Landing_Apartments___Suites_Bahria_Town_2025-08-27.jpg
home,2025-08-27,2025-08-29,The Radiant Residence Phase 3 Bahria Town,US$325,Scored 8.2,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/668808475.webp?k=a6736b10a1ad2230c206888ca08419da9cbe99cba43c04fa831c821f888a9f51&o=,images_home\The_Radiant_Residence_Phase_3_Bahria_Town_2025-08-27.jpg
home,2025-08-27,2025-08-29,Swiss Cottage Bhurban,US$229,Scored 9.0,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/551983727.webp?k=33c0fb950312c8ae99561b5393006e0627c3911865f4dfd41e6854266cee8ff7&o=,images_home\Swiss_Cottage_Bhurban_2025-08-27.jpg
home,2025-08-27,2025-08-29,The Millenial Apartments & Suites Bahria Town,US$294,Scored 8.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/288215115.webp?k=ea999e707f349d9634aa0d23955e076090b7238368c235889e4b8cc645e20f3b&o=,images_home\The_Millenial_Apartments___Suites_Bahria_Town_2025-08-27.jpg
home,2025-08-27,2025-08-29,UNA Services - Margalla Retreat,US$357,Scored 9.8,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/621171270.webp?k=17a89602162bd5403fdb5ccb11f52591df5db835204ca0a319ae5c29556ff238&o=,images_home\UNA_Services_-_Margalla_Retreat_2025-08-27.jpg
home,2025-08-27,2025-08-29,House in Lahore,US$92,Scored 9.0,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/551565733.webp?k=d4a8ff9b0ddbff14561ac9a141c87e78a94ef5501db852437fb1cc347df210ac&o=,images_home\House_in_Lahore_2025-08-27.jpg
home,2025-08-27,2025-08-29,"Spacious 3 Bedroom Furnished Family Home near Valencia Town, Lake City & Ring Road",US$89,Scored 8.8,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/498125304.webp?k=af4f6c664e570c0d5dfc3c0ebc42e475d3d60d3be661db00f6553ec5ff26010b&o=,images_home\Spacious_3_Bedroom_Furnished_Family_Home_near_Valencia_Town__Lake_City___Ring_Road_2025-08-27.jpg
home,2025-08-27,2025-08-29,Mount Vista Resort,US$159,Scored 6.6,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/724829823.webp?k=25ac49ad8eedeb964328a6b48cd1857d30fc18448a35d15149f4ddf5a6d6c455&o=,images_home\Mount_Vista_Resort_2025-08-27.jpg
home,2025-08-27,2025-08-29,Family Guest House Islamabad,US$108,Scored 9.5,,,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/645881230.webp?k=613064a4f08ac3a74d360fdbe6596de42ca2d793b7841789ab6a3e5b55fc19e7&o=,images_home\Family_Guest_House_Islamabad_2025-08-27.jpg
home,2025-08-27,2025-08-29,Families Only! Eagle Nest Cottage Muzaffarabad by LMC,US$275,Scored 7.1,,,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/433882311.webp?k=1bf82cd01f27cb220352de1fb873d8699cbcddae887c1c722cb06520981a7af6&o=,images_home\Families_Only__Eagle_Nest_Cottage_Muzaffarabad_by_LMC_2025-08-27.jpg
home,2025-08-27,2025-08-29,Fully Serviced Holiday Homes Near Emporium Mall & Expo Center,US$89,Scored 7.7,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/587500069.webp?k=cdf4863682f52db8a77b3f112e9656afe8b8f64936922b6e265e042a41398557&o=,images_home\Fully_Serviced_Holiday_Homes_Near_Emporium_Mall___Expo_Center_2025-08-27.jpg
home,2025-08-27,2025-08-29,Karakorum Family Guest House Hunza,US$106,Scored 8.5,,,Hunza,https://cf.bstatic.com/xdata/images/hotel/square240/482620731.webp?k=fbf036480e3ad3c3d271f61ed26d83e43dfd3e22e0af1462e5583dfaae6d168c&o=,images_home\Karakorum_Family_Guest_House_Hunza_2025-08-27.jpg
home,2025-08-27,2025-08-29,Opulent 5-BHK Entire House in Bahria Town Phase 3,US$327,Scored 9.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/642743104.webp?k=4740323c522a6c47ecc1270e3d5bcfc8642824b102909c93b3946d93738421b2&o=,images_home\Opulent_5-BHK_Entire_House_in_Bahria_Town_Phase_3_2025-08-27.jpg
home,2025-08-27,2025-08-29,Emaar Apartments - 1 2 3 4 Bedroom & Vacation Villa DHA at Gold Crest Mall & Residency,US$189,Scored 5.2,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/726952541.webp?k=a3e394e4a1bdb320032bf9eb76616865afbe4d24258121c7a11934988637d718&o=,images_home\Emaar_Apartments_-_1_2_3_4_Bedroom___Vacation_Villa_DHA_at_Gold_Crest_Mall___Residency_2025-08-27.jpg
home,2025-08-27,2025-08-29,Roof Top Resort,US$76,Scored 9.1,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/520240276.webp?k=a08b914fc40dd774cef0bf253e3b4cf8a33b6782abfe167c2ac759e1a24fd88f&o=,images_home\Roof_Top_Resort_2025-08-27.jpg
home,2025-08-27,2025-08-29,Luxury Dream Vacation Home in DHA Near Lahore Airport,US$142,Scored 8.6,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/557377410.webp?k=c0d6db3a0453177bf3a1a7f85ac521811fa072330f8cca192c79e8647a245dfa&o=,images_home\Luxury_Dream_Vacation_Home_in_DHA_Near_Lahore_Airport_2025-08-27.jpg
home,2025-08-27,2025-08-29,"Shangrilla House Murree, Bhurban",US$112,Scored 7.5,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/728785838.webp?k=9ba6fe99242899760559af99e51c7c75a2da4b8f52d761ff285967e870f23843&o=,images_home\Shangrilla_House_Murree__Bhurban_2025-08-27.jpg
home,2025-08-27,2025-08-29,Fully Serviced Holiday Home Near Lahore Ring Road,US$57,Scored 7.5,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/423905023.webp?k=ce6141ddd63e997caf685bb5d595c8efb82a0f9687890a6cacc14b5fa3031868&o=,images_home\Fully_Serviced_Holiday_Home_Near_Lahore_Ring_Road_2025-08-27.jpg
home,2025-08-27,2025-08-29,"Haven Resort Bhurban, Murree",US$450,Scored 7.2,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/492174498.webp?k=4524b6c50397f5ef9963cc2b26284a99618633e1040aefdb7312a87634c06e44&o=,images_home\Haven_Resort_Bhurban__Murree_2025-08-27.jpg
home,2025-08-27,2025-08-29,Vip homes jhelum,US$106,Scored 9.4,,,Jhelum,https://cf.bstatic.com/xdata/images/hotel/square240/565400145.webp?k=6ea8e447b0ad7388e168989011875c35081882c1752a79e9d547324efb133970&o=,images_home\Vip_homes_jhelum_2025-08-27.jpg
home,2025-08-27,2025-08-29,Cozy Cottage at Afgan Lodge,US$248,Scored 7.0,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/385712062.webp?k=d1604e4b434c2501ebfe36c34db54cec935d82d21121824058043df476387e8f&o=,images_home\Cozy_Cottage_at_Afgan_Lodge_2025-08-27.jpg
home,2025-08-27,2025-08-29,"The Mountain Retreat, Muzaffarabad - Families Only",US$153,Scored 9.6,,,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/707404221.webp?k=3177da51eab024eef7679367288f788a017779dd7385bca45c1d49bfc70fef51&o=,images_home\The_Mountain_Retreat__Muzaffarabad_-_Families_Only_2025-08-27.jpg
home,2025-08-27,2025-08-29,Peaceful Private Cottage in Khaira Gali Galyat Murree,US$182,Scored 8.7,,,Khaira Gali,https://cf.bstatic.com/xdata/images/hotel/square240/362695824.webp?k=a62c1426442b40aaac416624bdfe982adec7c6d34e692d131fc2f895f6c0517a&o=,images_home\Peaceful_Private_Cottage_in_Khaira_Gali_Galyat_Murree_2025-08-27.jpg
home,2025-08-27,2025-08-29,"Mountain View Lodge, NathiaGali",US$212,,,,Nathia Gali,https://cf.bstatic.com/xdata/images/hotel/square240/702520458.webp?k=67cf019e17c5be63e9d03c577a69e5a202f4f6bc64e11e89fdfa41f851a275b6&o=,images_home\Mountain_View_Lodge__NathiaGali_2025-08-27.jpg
home,2025-09-03,2025-09-05,Luxurious Landing Apartments & Suites Bahria Town,US$274,Scored 8.6,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/271573075.webp?k=874a8c7bddf078e6d73e22e58ec1c5a0392c9fcff5852cff56ae907577bd80f4&o=,images_home\Luxurious_Landing_Apartments___Suites_Bahria_Town_2025-09-03.jpg
home,2025-09-03,2025-09-05,The Millenial Apartments & Suites Bahria Town,US$294,Scored 8.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/288215115.webp?k=ea999e707f349d9634aa0d23955e076090b7238368c235889e4b8cc645e20f3b&o=,images_home\The_Millenial_Apartments___Suites_Bahria_Town_2025-09-03.jpg
home,2025-09-03,2025-09-05,Swiss Cottage Bhurban,US$201,Scored 9.0,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/551983727.webp?k=33c0fb950312c8ae99561b5393006e0627c3911865f4dfd41e6854266cee8ff7&o=,images_home\Swiss_Cottage_Bhurban_2025-09-03.jpg
home,2025-09-03,2025-09-05,UNA Services - Margalla Retreat,US$357,Scored 9.8,,,Islamabad,https://cf.bstatic.com/xdata/images/hotel/square240/621171270.webp?k=17a89602162bd5403fdb5ccb11f52591df5db835204ca0a319ae5c29556ff238&o=,images_home\UNA_Services_-_Margalla_Retreat_2025-09-03.jpg
home,2025-09-03,2025-09-05,The Radiant Residence Phase 3 Bahria Town,US$325,Scored 8.2,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/668808475.webp?k=a6736b10a1ad2230c206888ca08419da9cbe99cba43c04fa831c821f888a9f51&o=,images_home\The_Radiant_Residence_Phase_3_Bahria_Town_2025-09-03.jpg
home,2025-09-03,2025-09-05,House in Lahore,US$92,Scored 9.0,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/551565733.webp?k=d4a8ff9b0ddbff14561ac9a141c87e78a94ef5501db852437fb1cc347df210ac&o=,images_home\House_in_Lahore_2025-09-03.jpg
home,2025-09-03,2025-09-05,Mount Vista Resort,US$159,Scored 6.6,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/724829823.webp?k=25ac49ad8eedeb964328a6b48cd1857d30fc18448a35d15149f4ddf5a6d6c455&o=,images_home\Mount_Vista_Resort_2025-09-03.jpg
home,2025-09-03,2025-09-05,Family Guest House Islamabad,US$108,Scored 9.5,,,"E-11 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/645881230.webp?k=613064a4f08ac3a74d360fdbe6596de42ca2d793b7841789ab6a3e5b55fc19e7&o=,images_home\Family_Guest_House_Islamabad_2025-09-03.jpg
home,2025-09-03,2025-09-05,"Spacious 3 Bedroom Furnished Family Home near Valencia Town, Lake City & Ring Road",US$89,Scored 8.8,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/498125304.webp?k=af4f6c664e570c0d5dfc3c0ebc42e475d3d60d3be661db00f6553ec5ff26010b&o=,images_home\Spacious_3_Bedroom_Furnished_Family_Home_near_Valencia_Town__Lake_City___Ring_Road_2025-09-03.jpg
home,2025-09-03,2025-09-05,Families Only! Eagle Nest Cottage Muzaffarabad by LMC,US$275,Scored 7.1,,,Muzaffarabad,https://cf.bstatic.com/xdata/images/hotel/square240/433882311.webp?k=1bf82cd01f27cb220352de1fb873d8699cbcddae887c1c722cb06520981a7af6&o=,images_home\Families_Only__Eagle_Nest_Cottage_Muzaffarabad_by_LMC_2025-09-03.jpg
home,2025-09-03,2025-09-05,Emaar Apartments - 1 2 3 4 Bedroom & Vacation Villa DHA at Gold Crest Mall & Residency,US$189,Scored 5.2,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/726952541.webp?k=a3e394e4a1bdb320032bf9eb76616865afbe4d24258121c7a11934988637d718&o=,images_home\Emaar_Apartments_-_1_2_3_4_Bedroom___Vacation_Villa_DHA_at_Gold_Crest_Mall___Residency_2025-09-03.jpg
home,2025-09-03,2025-09-05,Karakorum Family Guest House Hunza,US$106,Scored 8.5,,,Hunza,https://cf.bstatic.com/xdata/images/hotel/square240/482620731.webp?k=fbf036480e3ad3c3d271f61ed26d83e43dfd3e22e0af1462e5583dfaae6d168c&o=,images_home\Karakorum_Family_Guest_House_Hunza_2025-09-03.jpg
home,2025-09-03,2025-09-05,Opulent 5-BHK Entire House in Bahria Town Phase 3,US$327,Scored 9.9,,,Rawalpindi,https://cf.bstatic.com/xdata/images/hotel/square240/642743104.webp?k=4740323c522a6c47ecc1270e3d5bcfc8642824b102909c93b3946d93738421b2&o=,images_home\Opulent_5-BHK_Entire_House_in_Bahria_Town_Phase_3_2025-09-03.jpg
home,2025-09-03,2025-09-05,Fully Serviced Holiday Homes Near Emporium Mall & Expo Center,US$99,Scored 7.7,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/587500069.webp?k=cdf4863682f52db8a77b3f112e9656afe8b8f64936922b6e265e042a41398557&o=,images_home\Fully_Serviced_Holiday_Homes_Near_Emporium_Mall___Expo_Center_2025-09-03.jpg
home,2025-09-03,2025-09-05,One bedroom Townhouse at New Metro City,US$71,,,,Kariāla Railroad Station,https://cf.bstatic.com/xdata/images/hotel/square240/728336141.webp?k=0a7255da0b1e56e9202b0718ca9b8d44b05b7b24e8dfb1ff95663a1d137be9b9&o=,images_home\One_bedroom_Townhouse_at_New_Metro_City_2025-09-03.jpg
home,2025-09-03,2025-09-05,Roof Top Resort,US$76,Scored 9.1,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/520240276.webp?k=a08b914fc40dd774cef0bf253e3b4cf8a33b6782abfe167c2ac759e1a24fd88f&o=,images_home\Roof_Top_Resort_2025-09-03.jpg
home,2025-09-03,2025-09-05,"Haven Resort Bhurban, Murree",US$443,Scored 7.2,,,Bhurban,https://cf.bstatic.com/xdata/images/hotel/square240/492174498.webp?k=4524b6c50397f5ef9963cc2b26284a99618633e1040aefdb7312a87634c06e44&o=,images_home\Haven_Resort_Bhurban__Murree_2025-09-03.jpg
home,2025-09-03,2025-09-05,Luxury Dream Vacation Home in DHA Near Lahore Airport,US$142,Scored 8.6,,,Lahore,https://cf.bstatic.com/xdata/images/hotel/square240/557377410.webp?k=c0d6db3a0453177bf3a1a7f85ac521811fa072330f8cca192c79e8647a245dfa&o=,images_home\Luxury_Dream_Vacation_Home_in_DHA_Near_Lahore_Airport_2025-09-03.jpg
home,2025-09-03,2025-09-05,"Shangrilla House Murree, Bhurban",US$122,Scored 7.5,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/728785838.webp?k=9ba6fe99242899760559af99e51c7c75a2da4b8f52d761ff285967e870f23843&o=,images_home\Shangrilla_House_Murree__Bhurban_2025-09-03.jpg
home,2025-09-03,2025-09-05,"Spacious 6BR DHA Home, Private - Ideal for Events",US$127,,,,"Gulberg, Lahore",https://cf.bstatic.com/xdata/images/hotel/square240/728367371.webp?k=3b1ff7f0bd885e7a7b22259a3c73b101bfd2c567db4e68127793c47de45569d8&o=,images_home\Spacious_6BR_DHA_Home__Private_-_Ideal_for_Events_2025-09-03.jpg
home,2025-09-03,2025-09-05,Peaceful Private Cottage in Khaira Gali Galyat Murree,US$182,Scored 8.7,,,Khaira Gali,https://cf.bstatic.com/xdata/images/hotel/square240/362695824.webp?k=a62c1426442b40aaac416624bdfe982adec7c6d34e692d131fc2f895f6c0517a&o=,images_home\Peaceful_Private_Cottage_in_Khaira_Gali_Galyat_Murree_2025-09-03.jpg
home,2025-09-03,2025-09-05,Cozy Cottage at Afgan Lodge,US$177,Scored 7.0,,,Murree,https://cf.bstatic.com/xdata/images/hotel/square240/385712062.webp?k=d1604e4b434c2501ebfe36c34db54cec935d82d21121824058043df476387e8f&o=,images_home\Cozy_Cottage_at_Afgan_Lodge_2025-09-03.jpg
home,2025-09-03,2025-09-05,frank inn guest house,US$18,Scored 9.5,,,"G-9 Sector, Islamabad",https://cf.bstatic.com/xdata/images/hotel/square240/642369661.webp?k=cc62bef0e83fc3e94841a340aa623c4400da16f95e5f0d296a7438736d0807a1&o=,images_home\frank_inn_guest_house_2025-09-03.jpg
home,2025-09-03,2025-09-05,Vip homes jhelum,US$106,Scored 9.4,,,Jhelum,https://cf.bstatic.com/xdata/images/hotel/square240/565400145.webp?k=6ea8e447b0ad7388e168989011875c35081882c1752a79e9d547324efb133970&o=,images_home\Vip_homes_jhelum_2025-09-03.jpg
